         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      1.41000000E-02       1      1.00000000E+00     -4.52791099E-01      6.38630106E-01      6.22199171E-01
      1.41000000E-02       2      1.00000000E+00      4.52791099E-01     -6.38630106E-01      6.22199171E-01
      1.42000000E-02       1      1.00000000E+00     -4.59164697E-01      6.33754894E-01      6.22513065E-01
      1.42000000E-02       2      1.00000000E+00      4.59164697E-01     -6.33754894E-01      6.22513065E-01
      1.43000000E-02       1      1.00000000E+00     -4.65489102E-01      6.28813587E-01      6.22826917E-01
      1.43000000E-02       2      1.00000000E+00      4.65489102E-01     -6.28813587E-01      6.22826917E-01
      1.44000000E-02       1      1.00000000E+00     -4.71763599E-01      6.23806652E-01      6.23140728E-01
      1.44000000E-02       2      1.00000000E+00      4.71763599E-01     -6.23806652E-01      6.23140728E-01
      1.45000000E-02       1      1.00000000E+00     -4.77987477E-01      6.18734565E-01      6.23454496E-01
      1.45000000E-02       2      1.00000000E+00      4.77987477E-01     -6.18734565E-01      6.23454496E-01
      1.46000000E-02       1      1.00000000E+00     -4.84160029E-01      6.13597808E-01      6.23768223E-01
      1.46000000E-02       2      1.00000000E+00      4.84160029E-01     -6.13597808E-01      6.23768223E-01
      1.47000000E-02       1      1.00000000E+00     -4.90280552E-01      6.08396872E-01      6.24081907E-01
      1.47000000E-02       2      1.00000000E+00      4.90280552E-01     -6.08396872E-01      6.24081907E-01
      1.48000000E-02       1      1.00000000E+00     -4.96348348E-01      6.03132255E-01      6.24395548E-01
      1.48000000E-02       2      1.00000000E+00      4.96348348E-01     -6.03132255E-01      6.24395548E-01
      1.49000000E-02       1      1.00000000E+00     -5.02362723E-01      5.97804465E-01      6.24709145E-01
      1.49000000E-02       2      1.00000000E+00      5.02362723E-01     -5.97804465E-01      6.24709145E-01
      1.50000000E-02       1      1.00000000E+00     -5.08322987E-01      5.92414015E-01      6.25022700E-01
      1.50000000E-02       2      1.00000000E+00      5.08322987E-01     -5.92414015E-01      6.25022700E-01
      1.51000000E-02       1      1.00000000E+00     -5.14228457E-01      5.86961428E-01      6.25336210E-01
      1.51000000E-02       2      1.00000000E+00      5.14228457E-01     -5.86961428E-01      6.25336210E-01
      1.52000000E-02       1      1.00000000E+00     -5.20078451E-01      5.81447235E-01      6.25649677E-01
      1.52000000E-02       2      1.00000000E+00      5.20078451E-01     -5.81447235E-01      6.25649677E-01
      1.53000000E-02       1      1.00000000E+00     -5.25872296E-01      5.75871971E-01      6.25963099E-01
      1.53000000E-02       2      1.00000000E+00      5.25872296E-01     -5.75871971E-01      6.25963099E-01
      1.54000000E-02       1      1.00000000E+00     -5.31609320E-01      5.70236184E-01      6.26276476E-01
      1.54000000E-02       2      1.00000000E+00      5.31609320E-01     -5.70236184E-01      6.26276476E-01
      1.55000000E-02       1      1.00000000E+00     -5.37288859E-01      5.64540427E-01      6.26589809E-01
      1.55000000E-02       2      1.00000000E+00      5.37288859E-01     -5.64540427E-01      6.26589809E-01
      1.56000000E-02       1      1.00000000E+00     -5.42910252E-01      5.58785260E-01      6.26903096E-01
      1.56000000E-02       2      1.00000000E+00      5.42910252E-01     -5.58785260E-01      6.26903096E-01
      1.57000000E-02       1      1.00000000E+00     -5.48472845E-01      5.52971251E-01      6.27216337E-01
      1.57000000E-02       2      1.00000000E+00      5.48472845E-01     -5.52971251E-01      6.27216337E-01
      1.58000000E-02       1      1.00000000E+00     -5.53975988E-01      5.47098977E-01      6.27529533E-01
      1.58000000E-02       2      1.00000000E+00      5.53975988E-01     -5.47098977E-01      6.27529533E-01
      1.59000000E-02       1      1.00000000E+00     -5.59419036E-01      5.41169020E-01      6.27842683E-01
      1.59000000E-02       2      1.00000000E+00      5.59419036E-01     -5.41169020E-01      6.27842683E-01
      1.60000000E-02       1      1.00000000E+00     -5.64801350E-01      5.35181973E-01      6.28155786E-01
      1.60000000E-02       2      1.00000000E+00      5.64801350E-01     -5.35181973E-01      6.28155786E-01
      1.61000000E-02       1      1.00000000E+00     -5.70122298E-01      5.29138432E-01      6.28468842E-01
      1.61000000E-02       2      1.00000000E+00      5.70122298E-01     -5.29138432E-01      6.28468842E-01
      1.62000000E-02       1      1.00000000E+00     -5.75381251E-01      5.23039003E-01      6.28781851E-01
      1.62000000E-02       2      1.00000000E+00      5.75381251E-01     -5.23039003E-01      6.28781851E-01
      1.63000000E-02       1      1.00000000E+00     -5.80577588E-01      5.16884301E-01      6.29094813E-01
      1.63000000E-02       2      1.00000000E+00      5.80577588E-01     -5.16884301E-01      6.29094813E-01
      1.64000000E-02       1      1.00000000E+00     -5.85710692E-01      5.10674943E-01      6.29407728E-01
      1.64000000E-02       2      1.00000000E+00      5.85710692E-01     -5.10674943E-01      6.29407728E-01
      1.65000000E-02       1      1.00000000E+00     -5.90779953E-01      5.04411559E-01      6.29720594E-01
      1.65000000E-02       2      1.00000000E+00      5.90779953E-01     -5.04411559E-01      6.29720594E-01
      1.66000000E-02       1      1.00000000E+00     -5.95784766E-01      4.98094782E-01      6.30033412E-01
      1.66000000E-02       2      1.00000000E+00      5.95784766E-01     -4.98094782E-01      6.30033412E-01
      1.67000000E-02       1      1.00000000E+00     -6.00724534E-01      4.91725253E-01      6.30346182E-01
      1.67000000E-02       2      1.00000000E+00      6.00724534E-01     -4.91725253E-01      6.30346182E-01
      1.68000000E-02       1      1.00000000E+00     -6.05598664E-01      4.85303623E-01      6.30658903E-01
      1.68000000E-02       2      1.00000000E+00      6.05598664E-01     -4.85303623E-01      6.30658903E-01
      1.69000000E-02       1      1.00000000E+00     -6.10406570E-01      4.78830545E-01      6.30971574E-01
      1.69000000E-02       2      1.00000000E+00      6.10406570E-01     -4.78830545E-01      6.30971574E-01
      1.70000000E-02       1      1.00000000E+00     -6.15147673E-01      4.72306684E-01      6.31284197E-01
      1.70000000E-02       2      1.00000000E+00      6.15147673E-01     -4.72306684E-01      6.31284197E-01
      1.71000000E-02       1      1.00000000E+00     -6.19821399E-01      4.65732707E-01      6.31596769E-01
      1.71000000E-02       2      1.00000000E+00      6.19821399E-01     -4.65732707E-01      6.31596769E-01
      1.72000000E-02       1      1.00000000E+00     -6.24427182E-01      4.59109292E-01      6.31909292E-01
      1.72000000E-02       2      1.00000000E+00      6.24427182E-01     -4.59109292E-01      6.31909292E-01
      1.73000000E-02       1      1.00000000E+00     -6.28964461E-01      4.52437121E-01      6.32221764E-01
      1.73000000E-02       2      1.00000000E+00      6.28964461E-01     -4.52437121E-01      6.32221764E-01
      1.74000000E-02       1      1.00000000E+00     -6.33432683E-01      4.45716884E-01      6.32534185E-01
      1.74000000E-02       2      1.00000000E+00      6.33432683E-01     -4.45716884E-01      6.32534185E-01
      1.75000000E-02       1      1.00000000E+00     -6.37831301E-01      4.38949277E-01      6.32846556E-01
      1.75000000E-02       2      1.00000000E+00      6.37831301E-01     -4.38949277E-01      6.32846556E-01
      1.76000000E-02       1      1.00000000E+00     -6.42159775E-01      4.32135004E-01      6.33158876E-01
      1.76000000E-02       2      1.00000000E+00      6.42159775E-01     -4.32135004E-01      6.33158876E-01
      1.77000000E-02       1      1.00000000E+00     -6.46417572E-01      4.25274773E-01      6.33471144E-01
      1.77000000E-02       2      1.00000000E+00      6.46417572E-01     -4.25274773E-01      6.33471144E-01
      1.78000000E-02       1      1.00000000E+00     -6.50604166E-01      4.18369301E-01      6.33783360E-01
      1.78000000E-02       2      1.00000000E+00      6.50604166E-01     -4.18369301E-01      6.33783360E-01
      1.79000000E-02       1      1.00000000E+00     -6.54719038E-01      4.11419309E-01      6.34095524E-01
      1.79000000E-02       2      1.00000000E+00      6.54719038E-01     -4.11419309E-01      6.34095524E-01
      1.80000000E-02       1      1.00000000E+00     -6.58761676E-01      4.04425526E-01      6.34407636E-01
      1.80000000E-02       2      1.00000000E+00      6.58761676E-01     -4.04425526E-01      6.34407636E-01
      1.81000000E-02       1      1.00000000E+00     -6.62731575E-01      3.97388687E-01      6.34719695E-01
      1.81000000E-02       2      1.00000000E+00      6.62731575E-01     -3.97388687E-01      6.34719695E-01
      1.82000000E-02       1      1.00000000E+00     -6.66628238E-01      3.90309533E-01      6.35031701E-01
      1.82000000E-02       2      1.00000000E+00      6.66628238E-01     -3.90309533E-01      6.35031701E-01
      1.83000000E-02       1      1.00000000E+00     -6.70451174E-01      3.83188811E-01      6.35343653E-01
      1.83000000E-02       2      1.00000000E+00      6.70451174E-01     -3.83188811E-01      6.35343653E-01
      1.84000000E-02       1      1.00000000E+00     -6.74199902E-01      3.76027274E-01      6.35655553E-01
      1.84000000E-02       2      1.00000000E+00      6.74199902E-01     -3.76027274E-01      6.35655553E-01
      1.85000000E-02       1      1.00000000E+00     -6.77873946E-01      3.68825680E-01      6.35967398E-01
      1.85000000E-02       2      1.00000000E+00      6.77873946E-01     -3.68825680E-01      6.35967398E-01
      1.86000000E-02       1      1.00000000E+00     -6.81472838E-01      3.61584795E-01      6.36279189E-01
      1.86000000E-02       2      1.00000000E+00      6.81472838E-01     -3.61584795E-01      6.36279189E-01
      1.87000000E-02       1      1.00000000E+00     -6.84996119E-01      3.54305390E-01      6.36590926E-01
      1.87000000E-02       2      1.00000000E+00      6.84996119E-01     -3.54305390E-01      6.36590926E-01
      1.88000000E-02       1      1.00000000E+00     -6.88443337E-01      3.46988241E-01      6.36902608E-01
      1.88000000E-02       2      1.00000000E+00      6.88443337E-01     -3.46988241E-01      6.36902608E-01
      1.89000000E-02       1      1.00000000E+00     -6.91814048E-01      3.39634130E-01      6.37214235E-01
      1.89000000E-02       2      1.00000000E+00      6.91814048E-01     -3.39634130E-01      6.37214235E-01
      1.90000000E-02       1      1.00000000E+00     -6.95107814E-01      3.32243845E-01      6.37525806E-01
      1.90000000E-02       2      1.00000000E+00      6.95107814E-01     -3.32243845E-01      6.37525806E-01
      1.91000000E-02       1      1.00000000E+00     -6.98324209E-01      3.24818180E-01      6.37837322E-01
      1.91000000E-02       2      1.00000000E+00      6.98324209E-01     -3.24818180E-01      6.37837322E-01
      1.92000000E-02       1      1.00000000E+00     -7.01462811E-01      3.17357932E-01      6.38148782E-01
      1.92000000E-02       2      1.00000000E+00      7.01462811E-01     -3.17357932E-01      6.38148782E-01
      1.93000000E-02       1      1.00000000E+00     -7.04523209E-01      3.09863905E-01      6.38460186E-01
      1.93000000E-02       2      1.00000000E+00      7.04523209E-01     -3.09863905E-01      6.38460186E-01
      1.94000000E-02       1      1.00000000E+00     -7.07504997E-01      3.02336910E-01      6.38771533E-01
      1.94000000E-02       2      1.00000000E+00      7.07504997E-01     -3.02336910E-01      6.38771533E-01
      1.95000000E-02       1      1.00000000E+00     -7.10407782E-01      2.94777760E-01      6.39082823E-01
      1.95000000E-02       2      1.00000000E+00      7.10407782E-01     -2.94777760E-01      6.39082823E-01
      1.96000000E-02       1      1.00000000E+00     -7.13231175E-01      2.87187276E-01      6.39394057E-01
      1.96000000E-02       2      1.00000000E+00      7.13231175E-01     -2.87187276E-01      6.39394057E-01
      1.97000000E-02       1      1.00000000E+00     -7.15974797E-01      2.79566282E-01      6.39705232E-01
      1.97000000E-02       2      1.00000000E+00      7.15974797E-01     -2.79566282E-01      6.39705232E-01
      1.98000000E-02       1      1.00000000E+00     -7.18638278E-01      2.71915606E-01      6.40016351E-01
      1.98000000E-02       2      1.00000000E+00      7.18638278E-01     -2.71915606E-01      6.40016351E-01
      1.99000000E-02       1      1.00000000E+00     -7.21221255E-01      2.64236085E-01      6.40327411E-01
      1.99000000E-02       2      1.00000000E+00      7.21221255E-01     -2.64236085E-01      6.40327411E-01
      2.00000000E-02       1      1.00000000E+00     -7.23723375E-01      2.56528557E-01      6.40638412E-01
      2.00000000E-02       2      1.00000000E+00      7.23723375E-01     -2.56528557E-01      6.40638412E-01
      2.01000000E-02       1      1.00000000E+00     -7.26144294E-01      2.48793865E-01      6.40949356E-01
      2.01000000E-02       2      1.00000000E+00      7.26144294E-01     -2.48793865E-01      6.40949356E-01
      2.02000000E-02       1      1.00000000E+00     -7.28483676E-01      2.41032859E-01      6.41260240E-01
      2.02000000E-02       2      1.00000000E+00      7.28483676E-01     -2.41032859E-01      6.41260240E-01
      2.03000000E-02       1      1.00000000E+00     -7.30741192E-01      2.33246391E-01      6.41571065E-01
      2.03000000E-02       2      1.00000000E+00      7.30741192E-01     -2.33246391E-01      6.41571065E-01
      2.04000000E-02       1      1.00000000E+00     -7.32916525E-01      2.25435319E-01      6.41881831E-01
      2.04000000E-02       2      1.00000000E+00      7.32916525E-01     -2.25435319E-01      6.41881831E-01
      2.05000000E-02       1      1.00000000E+00     -7.35009365E-01      2.17600505E-01      6.42192537E-01
      2.05000000E-02       2      1.00000000E+00      7.35009365E-01     -2.17600505E-01      6.42192537E-01
      2.06000000E-02       1      1.00000000E+00     -7.37019411E-01      2.09742813E-01      6.42503182E-01
